caseid,startdate
20183000892,2018/03
20183000889,2018/03
20183000888,2018/03
20183000884,2018/03
20183000879,2018/03
20183000878,2018/03
20183000877,2018/03
20183000874,2018/03
20183000871,2018/03
20183000868,2018/03
20183000866,2018/03
20183000860,2018/03
20183000857,2018/03
20183000856,2018/03
20183000855,2018/03
20183000854,2018/03
20183000853,2018/03
20183000850,2018/03
20183000847,2018/03
20183000844,2018/03
20183000843,2018/03
20183000840,2018/03
20183000833,2018/03
20183000831,2018/03
20183000828,2018/03
20183000821,2018/03
20183000818,2018/03
20183000817,2018/03
20183000814,2018/03
20183000813,2018/03
20183000810,2018/03
20183000809,2018/03
20183000806,2018/03
20183000805,2018/03
20183000801,2018/03
20183000798,2018/03
20183000793,2018/03
20183000791,2018/03
20183000789,2018/03
20183000788,2018/03
20183000787,2018/03
20183000779,2018/03
20183000777,2018/03
20183000773,2018/03
20183000772,2018/03
20183000770,2018/03
20183000763,2018/03
20183000761,2018/03
20183000760,2018/03
20183000759,2018/03
20183000758,2018/03
20183000757,2018/03
20183000754,2018/03
20183000752,2018/03
20183000748,2018/03
20183000747,2018/03
20183000744,2018/03
20183000742,2018/03
20183000741,2018/03
20183000739,2018/03
20183000735,2018/03
20183000732,2018/03
20183000730,2018/03
20183000726,2018/03
20183000725,2018/03
20183000721,2018/03
20183000720,2018/03
20183000715,2018/03
20183000711,2018/03
20183000709,2018/03
20183000704,2018/03
20183000703,2018/03
20183000699,2018/03
20183000698,2018/03
20183000697,2018/03
20183000695,2018/03
20183000694,2018/03
20183000690,2018/03
20183000692,2018/03
20183000688,2018/03
20183000687,2018/03
20183000684,2018/03
20183000681,2018/03
20183000680,2018/03
20183000675,2018/03
20183000671,2018/03
20183000669,2018/03
20183000667,2018/03
20183000666,2018/03
20183000662,2018/03
20183000661,2018/03
20183000655,2018/03
20183000654,2018/03
20183000650,2018/03
20183000645,2018/03
20183000643,2018/03
20183000639,2018/03
20183000636,2018/03
20183000635,2018/03
20183000634,2018/03
20183000633,2018/03
20183000631,2018/03
20183000626,2018/03
20183000624,2018/03
20183000620,2018/03
20183000619,2018/03
20183000617,2018/03
20183000616,2018/03
20183000612,2018/03
20183000608,2018/03
20183000605,2018/03
20183000603,2018/03
20183000602,2018/03
20183000600,2018/03
20183000598,2018/03
20183000595,2018/03
20183000594,2018/03
20183000593,2018/03
20183000592,2018/03
20183000590,2018/03
20183000588,2018/03
20183000586,2018/03
20183000582,2018/03
20183000580,2018/03
20183000573,2018/03
20183000569,2018/03
20183000568,2018/03
20183000564,2018/03
20183000563,2018/03
20183000562,2018/03
20183000558,2018/03
20183000555,2018/03
20183000553,2018/03
20183000552,2018/03
20183000549,2018/03
20183000548,2018/03
20183000543,2018/03
20183000541,2018/03
20183000539,2018/03
20183000537,2018/03
20183000536,2018/03
20183000534,2018/03
20183000529,2018/03
20183000525,2018/03
20183000517,2018/03
20183000515,2018/03
20183000512,2018/03
20183000509,2018/03
20183000511,2018/03
20183000510,2018/03
20183000506,2018/03
20183000505,2018/05
20183000501,2018/03
20183000497,2018/03
20183000494,2018/03
20183000493,2018/03
20183000490,2018/03
20183000492,2018/03
20183000489,2018/03
20183000488,2018/03
20183000487,2018/03
20183000485,2018/03
20183000481,2018/07
20183000478,2018/03
20183000473,2018/03
20183000472,2018/03
20183000469,2018/03
20183000468,2018/03
20183000467,2018/03
20183000466,2018/03
20183000464,2018/03
20183000462,2018/03
20183000460,2018/03
20183000458,2018/03
20183000456,2018/03
20183000455,2018/03
20183000453,2018/03
20183000451,2018/03
20183000448,2018/03
20183000445,2018/03
20183000444,2018/03
20183000443,2018/03
20183000442,2018/03
20183000440,2018/03
20183000438,2018/03
20183000434,2018/03
20183000433,2018/03
20183000432,2018/03
20183000430,2018/03
20183000431,2018/03
20183000428,2018/03
20183000418,2018/03
20183000417,2018/03
20183000416,2018/03
20183000414,2018/03
20183000413,2018/03
20183000411,2018/03
20183000409,2018/03
20183000402,2018/03
20183000399,2018/03
20183000397,2018/03
20183000396,2018/03
20183000392,2018/03
20183000390,2018/03
20183000389,2018/03
20183000388,2018/03
20183000387,2018/03
20183000385,2018/03
20183000379,2018/03
20183000377,2018/03
20183000375,2018/03
20183000371,2018/03
20183000370,2018/03
20183000368,2018/03
20183000366,2018/03
20183000365,2018/03
20183000364,2018/03
20183000360,2018/03
20183000358,2018/03
20183000357,2018/03
20183000356,2018/03
20183000355,2018/03
20183000354,2018/03
20183000350,2018/03
20183000339,2018/03
20183000337,2018/03
20183000333,2018/03
20183000327,2018/03
20183000325,2018/03
20183000324,2018/03
20183000322,2018/03
20183000321,2018/03
20183000315,2018/03
20183000314,2018/03
20183000312,2018/03
20183000311,2018/03
20183000307,2018/03
20183000306,2018/03
20183000300,2018/03
20183000293,2018/03
20183000292,2018/03
20183000291,2018/03
20183000290,2018/03
20183000287,2018/03
20183000284,2018/03
20183000281,2018/03
20183000277,2018/03
20183000276,2018/03
20183000267,2018/03
20183000271,2018/03
20183000266,2018/03
20183000264,2018/03
20183000263,2018/03
20183000256,2018/03
20183000254,2018/03
20183000251,2018/03
20183000250,2018/03
20183000248,2018/03
20183000246,2018/03
20183000241,2018/03
20183000239,2018/03
20183000238,2018/03
20183000236,2018/03
20183000235,2018/03
20183000234,2018/03
20183000233,2018/03
20183000231,2018/03
20183000230,2018/03
20183000227,2018/03
20183000221,2018/03
20183000220,2018/03
20183000215,2018/03
20183000213,2018/03
20183000212,2018/03
20183000205,2018/03
20183000202,2018/03
20183000199,2018/03
20183000196,2018/03
20183000195,2018/03
20183000193,2018/03
20183000191,2018/03
20183000190,2018/03
20183000189,2018/03
20183000185,2018/03
20183000184,2018/03
20183000183,2018/03
20183000182,2018/03
20183000180,2018/03
20183000173,2018/11
20183000172,2018/03
20183000171,2018/03
20183000169,2018/03
20183000166,2018/03
20183000165,2018/03
20183000164,2018/03
20183000158,2018/03
20183000153,2018/03
20183000149,2018/03
20183000147,2018/03
20183000146,2018/03
20183000144,2018/03
20183000143,2018/03
20183000142,2018/03
20183000140,2018/03
20183000139,2018/03
20183000137,2018/03
20183000135,2018/03
20183000134,2018/03
20183000132,2018/03
20183000125,2018/05
20183000123,2018/03
20183000119,2018/03
20183000120,2018/03
20183000118,2018/03
20183000115,2018/03
20183000114,2018/03
20183000110,2018/03
20183000108,2018/03
20183000104,2018/03
20183000100,2018/03
20183000098,2018/03
20183000097,2018/03
20183000090,2018/03
20183000087,2018/03
20183000084,2018/03
20183000083,2018/03
20183000082,2018/03
20183000081,2018/03
20183000076,2018/03
20183000075,2018/03
20183000074,2018/03
20183000073,2018/03
20183000072,2018/03
20183000066,2018/03
20183000065,2018/03
20183000063,2018/03
20183000062,2018/03
20183000061,2018/03
20183000060,2018/03
20183000059,2018/03
20183000058,2018/03
20183000052,2018/03
20183000050,2018/03
20183000049,2018/03
20183000047,2018/03
20183000043,2018/03
20183000037,2018/03
20183000033,2018/03
20183000026,2018/03
20183000035,2018/04
20183000019,2018/03
20183000015,2018/03
20183000013,2018/03
20183000010,2018/03
20183000009,2018/07
20183000007,2018/03
20182012487,2018/02
20182012486,2018/02
20182012483,2018/02
20182012479,2018/02
20182012478,2018/02
20182012475,2018/02
20182012473,2018/02
20182012466,2018/02
20182012464,2018/02
20182012461,2018/02
20182012460,2018/02
20182012458,2018/02
20182012454,2018/02
20182012450,2018/02
20182012447,2018/02
20182012442,2018/02
20182012439,2018/02
20182012438,2018/02
20182012437,2018/02
20182012434,2018/02
20182012430,2018/02
20182012428,2018/02
20182012426,2018/02
20182012427,2018/02
20182012422,2018/02
20182012419,2018/02
20182012418,2018/02
20182012417,2018/02
20182012416,2018/02
20182012414,2018/02
20182012412,2018/04
20182012410,2018/02
20182012403,2018/02
20182012407,2018/02
20182012402,2018/02
20182012399,2018/02
20182012394,2018/02
20182012392,2018/02
20182012389,2018/02
20182012385,2018/02
20182012384,2018/02
20182012382,2018/02
20182012380,2018/02
20182012377,2018/02
20182012375,2018/02
20182012374,2018/02
20182012373,2018/02
20182012372,2018/02
20182012365,2018/02
20182012364,2018/02
20182012363,2018/04
20182012360,2018/02
20182012357,2018/02
20182012356,2018/02
20182012353,2018/02
20182012345,2018/02
20182012340,2018/02
20182012333,2018/02
20182012329,2018/02
20182012323,2018/02
20182012322,2018/02
20182012321,2018/02
20182012320,2018/02
20182012316,2018/02
20182012314,2018/02
20182012311,2018/02
20182012308,2018/02
20182012307,2018/02
20182012306,2018/02
20182012305,2018/03
20182012302,2018/02
20182012300,2018/02
20182012297,2018/02
20182012295,2018/02
20182012293,2018/02
20182012290,2018/02
20182012288,2018/02
20182012287,2018/02
20182012286,2018/02
20182012283,2018/02
20182012280,2018/02
20182012279,2018/02
20182012278,2018/02
20182012273,2018/02
20182012275,2018/02
20182012271,2018/02
20182012267,2018/02
20182012263,2018/02
20182012257,2018/02
20182012255,2018/02
20182012248,2018/02
20182012245,2018/02
20182012242,2018/02
20182012237,2018/02
20182012236,2018/02
20182012232,2018/02
20182012227,2018/02
20182012226,2018/03
20182012225,2018/02
20182012224,2018/02
20182012216,2018/02
20182012215,2018/02
20182012210,2018/02
20182012211,2018/02
20182012208,2018/02
20182012205,2018/02
20182012204,2018/02
20182012201,2018/02
20182012199,2018/02
20182012198,2018/02
20182012196,2018/02
20182012195,2018/02
20182012191,2018/02
20182012189,2018/02
20182012185,2018/02
20182012183,2018/02
20182012179,2018/02
20182012177,2018/02
20182012176,2018/02
20182012172,2018/02
20182012171,2018/02
20182012170,2018/02
20182012166,2018/02
20182012165,2018/02
20182012169,2018/02
20182012164,2018/02
20182012162,2018/02
20182012158,2018/02
20182012157,2018/02
20182012155,2018/02
20182012151,2018/02
20182012150,2018/02
20182012148,2018/02
20182012146,2018/02
20182012145,2018/04
20182012144,2018/02
20182012141,2018/02
20182012140,2018/02
20182012136,2018/02
20182012132,2018/02
20182012125,2018/02
20182012124,2018/02
20182012121,2018/02
20182012120,2018/02
20182012119,2018/02
20182012115,2018/02
20182012114,2018/02
20182012113,2018/02
20182012112,2018/02
20182012110,2018/02
20182012106,2018/02
20182012104,2018/02
20182012103,2018/02
20182012102,2018/02
20182012101,2018/02
20182012099,2018/02
20182012096,2018/02
20182012089,2018/02
20182012087,2018/02
20182012086,2018/02
20182012085,2018/02
20182012081,2018/02
20182012080,2018/02
20182012079,2018/02
20182012077,2018/02
20182012076,2018/02
20182012074,2018/02
20182012073,2018/02
20182012072,2018/02
20182012071,2018/02
20182012069,2018/03
20182012066,2018/02
20182012061,2018/02
20182012058,2018/02
20182012051,2018/02
20182012049,2018/02
20182012048,2018/02
20182012044,2018/02
20182012043,2018/02
20182012042,2018/02
20182012036,2018/02
20182012034,2018/02
20182012033,2018/02
20182012032,2018/02
20182012030,2018/02
20182012029,2018/02
20182012028,2018/02
20182012024,2018/02
20182012023,2018/02
20182012021,2018/02
20182012014,2018/02
20182012008,2018/02
20182012004,2018/02
20182012003,2018/02
20182012001,2018/02
20182012000,2018/02
20182011998,2018/02
20182011997,2018/02
20182011983,2018/02
20182011979,2018/02
20182011980,2018/02
20182011977,2018/02
20182011976,2018/02
20182011974,2018/02
20182011969,2018/02
20182011968,2018/02
20182011967,2018/02
20182011966,2018/02
20182011965,2018/02
20182011963,2018/02
20182011959,2018/02
20182011958,2018/02
20182011957,2018/02
20182011955,2018/02
20182011954,2018/02
20182011950,2018/02
20182011948,2018/02
20182011940,2018/02
20182011939,2018/02
20182011938,2018/02
20182011932,2018/02
20182011930,2018/02
20182011929,2018/02
20182011928,2018/02
20182011927,2018/02
20182011926,2018/02
20182011925,2018/02
20182011920,2018/02
20182011919,2018/02
20182011917,2018/02
20182011915,2018/02
20182011913,2018/02
20182011909,2018/02
20182011905,2018/02
20182011903,2018/03
20182011899,2018/02
20182011898,2018/02
20182011897,2018/02
20182011894,2018/02
20182011892,2018/02
20182011891,2018/02
20182011885,2018/02
20182011890,2018/02
20182011883,2018/02
20182011882,2018/02
20182011877,2018/02
20182011870,2018/02
20182011862,2018/02
20182011860,2018/02
20182011859,2018/02
20182011858,2018/02
20182011857,2018/02
20182011856,2018/02
20182011855,2018/02
20182011854,2018/02
20182011849,2018/02
20182011847,2018/02
20182011842,2018/02
20182011839,2018/02
20182011837,2018/02
20182011838,2018/02
20182011836,2018/02
20182011834,2018/02
20182011832,2018/02
20182011828,2018/02
20182011819,2018/02
20182011826,2018/02
20182011823,2018/02
20182011818,2018/02
20182011814,2018/02
20182011813,2018/02
20182011811,2018/02
20182011809,2018/02
20182011807,2018/02
20182011803,2018/02
20182011800,2018/02
20182011799,2018/02
20182011798,2018/02
20182011790,2018/02
20182011789,2018/02
20182011784,2018/02
20182011783,2018/02
20182011779,2018/02
20182011778,2018/02
20182011773,2018/02
20182011769,2018/02
20182011767,2018/02
20182011764,2018/02
20182011758,2018/02
20182011756,2018/02
20182011755,2018/02
20182011753,2018/02
20182011752,2018/02
20182011751,2018/02
20182011749,2018/02
20182011748,2018/02
20182011745,2018/02
20182011743,2018/02
20182011739,2018/02
20182011734,2018/02
20182011733,2018/02
20182011730,2018/02
20182011729,2018/02
20182011728,2018/02
20182011726,2018/02
20182011725,2018/02
20182011724,2018/02
20182011723,2018/02
20182011716,2018/02
20182011715,2018/02
20182011713,2018/02
20182011711,2018/02
20182011710,2018/02
20182011705,2018/02
20182011703,2018/02
20182011696,2018/02
20182011693,2018/02
20182011695,2018/02
20182011692,2018/02
20182011685,2018/02
20182011682,2018/02
20182011681,2018/02
20182011679,2018/02
20182011677,2018/02
20182011675,2018/02
20182011673,2018/02
20182011672,2018/02
20182011671,2018/02
20182011670,2018/02
20182011667,2018/02
20182011659,2018/02
20182011658,2018/02
20182011657,2018/02
20182011656,2018/02
20182011655,2018/02
20182011654,2018/02
20182011652,2018/02
20182011651,2018/02
20182011649,2018/02
20182011647,2018/02
20182011646,2018/02
20182011645,2018/02
20182011643,2018/02
20182011642,2018/02
20182011640,2018/02
20182011639,2018/02
20182011635,2018/02
20182011634,2018/02
20182011633,2018/03
20182011631,2018/02
20182011628,2018/02
20182011625,2018/02
20182011621,2018/02
20182011619,2018/02
20182011615,2018/02
20182011614,2018/02
20182011607,2018/02
20182011606,2018/02
20182011605,2018/02
20182011600,2018/02
20182011594,2018/02
20182011593,2018/02
20182011592,2018/02
20182011590,2018/02
20182011587,2018/02
20182011585,2018/03
20182011582,2018/02
20182011581,2018/02
20182011580,2018/02
20182011578,2018/02
20182011573,2018/02
20182011570,2018/02
20182011566,2018/02
20182011565,2018/02
20182011562,2018/02
20182011561,2018/02
20182011560,2018/03
20182011559,2018/02
20182011558,2018/02
20182011556,2018/02
20182011554,2018/03
20182011548,2018/02
20182011544,2018/02
20182011541,2018/02
20182011543,2018/02
20182011540,2018/02
20182011538,2018/02
20182011529,2018/02
20182011528,2018/02
20182011527,2018/02
20182011525,2018/02
20182011522,2018/02
20182011519,2018/02
20182011518,2018/02
20182011515,2018/02
20182011513,2018/02
20182011511,2018/02
20182011510,2018/02
20182011508,2018/02
20182011507,2018/02
20182011506,2018/02
20182011505,2018/02
20182011504,2018/02
20182011501,2018/02
20182011498,2018/02
20182011497,2018/02
20182011496,2018/02
20182011495,2018/02
20182011494,2018/02
20182011493,2018/02
20182011492,2018/02
20182011489,2018/02
20182011488,2018/02
20182011485,2018/02
20182011483,2018/02
20182011482,2018/02
20182011481,2018/02
20182011477,2018/02
20182011474,2018/02
20182011473,2018/02
20182011472,2018/02
20182011471,2018/02
20182011469,2018/02
20182011468,2018/02
20182011467,2018/02
20182011465,2018/02
20182011463,2018/02
20182011461,2018/02
20182011458,2018/02
20182011455,2018/02
20182011446,2018/02
20182011447,2018/02
20182011444,2018/02
20182011441,2018/02
20182011436,2018/02
20182011430,2018/02
20182011429,2018/02
20182011426,2018/02
20182011422,2018/02
20182011421,2018/02
20182011419,2018/02
20182011418,2018/02
20182011417,2018/02
20182011416,2018/02
20182011415,2018/02
20182011414,2018/02
20182011413,2018/02
20182011412,2018/02
20182011411,2018/02
20182011404,2018/02
20182011402,2018/02
20182011395,2018/02
20182011394,2018/02
20182011393,2018/02
20182011392,2018/02
20182011389,2018/02
20182011384,2018/02
20182011383,2018/02
20182011380,2018/02
20182011377,2018/02
20182011367,2018/02
20182011368,2018/02
20182011363,2018/02
20182011362,2018/02
20182011339,2018/02
20182011349,2018/02
20182011335,2018/02
20182011333,2018/02
20182011332,2018/02
20182011329,2018/02
20182011328,2018/02
20182011325,2018/02
20182011318,2018/02
20182011317,2018/02
20182011313,2018/02
20182011307,2018/02
20182011302,2018/02
20182011298,2018/02
20182011296,2018/02
20182011295,2018/02
20182011294,2018/02
20182011292,2018/02
20182011291,2018/02
20182011288,2018/02
20182011284,2018/02
20182011280,2018/02
20182011276,2018/02
20182011275,2018/02
20182011274,2018/03
20182011272,2018/02
20182011273,2018/02
20182011271,2018/02
20182011269,2018/02
20182011265,2018/02
20182011268,2018/02
